    Hinst Name                                                                                                           Module Name                                  Inst Count           Total Area
     Silago_bot_inst_3_1/SILEGO_cell/MTRF_cell/reg_top/ShR_Wr_1                                                          shadowReg_AGU_5_0                                   209              134.851
     Silago_bot_inst_3_1/SILEGO_cell/MTRF_cell/reg_top/ShR_Wr_DMR                                                        shadowReg_AGU_4_0                                   197              130.058
     Silago_bot_inst_3_1/SILEGO_cell/MTRF_cell/reg_top/ShR_rd_0                                                          shadowReg_AGU_3_0                                   208              136.049
     Silago_bot_inst_3_1/SILEGO_cell/MTRF_cell/reg_top/ShR_rd_1                                                          shadowReg_AGU_2_0                                   208              136.248
     Silago_bot_inst_3_1/SILEGO_cell/MTRF_cell/reg_top/ShR_rd_DMR                                                        shadowReg_AGU_1_0                                   197              129.992
    Silago_bot_inst_3_1/SILEGO_cell/MTRF_cell/seq_gen                                                                    sequencer_0                                       13119             7883.167
     Silago_bot_inst_3_1/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu                                                           RaccuAndLoop_0                                     1727              936.499
      Silago_bot_inst_3_1/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/autoLoop_u                                               autoloop_0                                          920              516.306
       Silago_bot_inst_3_1/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/autoLoop_u/PriorMux_end                                 priorityMux_2_1_4_4_4_1_0                             5                2.330
        Silago_bot_inst_3_1/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/autoLoop_u/PriorMux_end/layer_1                        priorityMux_2_0_4_2_4_1_0                             3                1.265
         Silago_bot_inst_3_1/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/autoLoop_u/PriorMux_end/layer_1/mux_X                 priorityComponent_2_1_0                               3                1.265
       Silago_bot_inst_3_1/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/autoLoop_u/PriorMux_top                                 priorityMux_2_1_4_4_4_0_0                             5                2.330
        Silago_bot_inst_3_1/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/autoLoop_u/PriorMux_top/layer_1                        priorityMux_2_0_4_2_4_0_0                             3                1.265
         Silago_bot_inst_3_1/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/autoLoop_u/PriorMux_top/layer_1/mux_X                 priorityComponent_2_0_0                               3                1.265
       Silago_bot_inst_3_1/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/autoLoop_u/add_508_G2_aco                               autoloop_DW01_add_1_DW01_add_46_0                     8               10.317
       Silago_bot_inst_3_1/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/autoLoop_u/add_508_G3_aco                               autoloop_DW01_add_0_DW01_add_45_0                     8               10.317
       Silago_bot_inst_3_1/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/autoLoop_u/add_508_G4_aco                               autoloop_DW01_add_3_DW01_add_48_0                     8               10.317
       Silago_bot_inst_3_1/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/autoLoop_u/add_508_aco                                  autoloop_DW01_add_2_DW01_add_47_0                     8               10.317
      Silago_bot_inst_3_1/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/raccu_RF_u                                               RaccuRF_0                                           478              309.571
      Silago_bot_inst_3_1/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/raccu_u                                                  RACCU_0                                             245               93.850
       Silago_bot_inst_3_1/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/raccu_u/add_112                                         RACCU_DW01_add_0_DW01_add_44_0                        8               10.317
       Silago_bot_inst_3_1/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/raccu_u/sub_114                                         RACCU_DW01_sub_0_DW01_sub_10_0                       10               10.583
    Silago_bot_inst_3_1/SILEGO_cell/MTRF_cell/shadowReg                                                                  shadowReg_0                                         393              256.123
   Silago_bot_inst_3_1/SILEGO_cell/config_swb                                                                            cell_config_swb_0                                   203              195.021
   Silago_bot_inst_3_1/SILEGO_cell/swb                                                                                   switchbox_16_5_0                                   2769             1267.302
    Silago_bot_inst_3_1/SILEGO_cell/swb/Mux_Generate0_0                                                                  InputMux_16_5_0_0                                   214               94.981
    Silago_bot_inst_3_1/SILEGO_cell/swb/Mux_Generate0_1                                                                  InputMux_16_5_11_0                                  206               93.916
    Silago_bot_inst_3_1/SILEGO_cell/swb/Mux_Generate0_2                                                                  InputMux_16_5_10_0                                  200              129.792
    Silago_bot_inst_3_1/SILEGO_cell/swb/Mux_Generate0_3                                                                  InputMux_16_5_9_0                                   204               96.645
    Silago_bot_inst_3_1/SILEGO_cell/swb/Mux_Generate0_4                                                                  InputMux_16_5_8_0                                   204               93.650
    Silago_bot_inst_3_1/SILEGO_cell/swb/Mux_Generate0_5                                                                  InputMux_16_5_7_0                                   213               94.915
    Silago_bot_inst_3_1/SILEGO_cell/swb/Mux_Generate1_0                                                                  InputMux_16_5_6_0                                   213               96.978
    Silago_bot_inst_3_1/SILEGO_cell/swb/Mux_Generate1_1                                                                  InputMux_16_5_5_0                                   219               97.777
    Silago_bot_inst_3_1/SILEGO_cell/swb/Mux_Generate1_2                                                                  InputMux_16_5_4_0                                   212               97.178
    Silago_bot_inst_3_1/SILEGO_cell/swb/Mux_Generate1_3                                                                  InputMux_16_5_3_0                                   209               98.109
    Silago_bot_inst_3_1/SILEGO_cell/swb/Mux_Generate1_4                                                                  InputMux_16_5_2_0                                   212               96.911
    Silago_bot_inst_3_1/SILEGO_cell/swb/Mux_Generate1_5                                                                  InputMux_16_5_1_0                                   222               98.775
  Silago_bot_inst_3_1/u_addres_assign                                                                                    addr_assign_0                                        23               17.239
 Silago_bot_inst_4_1                                                                                                     Silago_bot                                        37609            22606.705
  Silago_bot_inst_4_1/SILEGO_cell                                                                                        silego_0                                          37308            22468.925
   Silago_bot_inst_4_1/SILEGO_cell/MTRF_cell                                                                             MTRF_cell_0                                       33767            20749.681
    Silago_bot_inst_4_1/SILEGO_cell/MTRF_cell/dpu_gen                                                                    DPU_0                                              8490             5593.370
     Silago_bot_inst_4_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0                                                          NACU_0_0_1_0                                       4339             3351.562
      Silago_bot_inst_4_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_2s_compliment                                         twos_compl_16_1_0                                    52               26.491
      Silago_bot_inst_4_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_MAX_MIN                                               Maxmin_Unit_16_0_0                                   99               43.863
       Silago_bot_inst_4_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_MAX_MIN/r378                                         Maxmin_Unit_16_0_DW01_cmp6_0_DW01_cmp6_31_0          58               20.035
      Silago_bot_inst_4_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_adder                                           adder_nbits_32_2_0_0                                 41               71.419
       Silago_bot_inst_4_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_adder/U_add_0                                  adder_nbits_32_2_0_DW01_add_3_DW01_add_26_0           9               13.844
       Silago_bot_inst_4_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_adder/U_add_1                                  adder_nbits_32_2_0_DW01_add_2_DW01_add_25_0           8               15.176
       Silago_bot_inst_4_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_adder/U_add_2                                  adder_nbits_32_2_0_DW01_add_1_DW01_add_24_0           8               14.377
       Silago_bot_inst_4_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_adder/U_add_3                                  adder_nbits_32_2_0_DW01_add_0_DW01_add_23_0           8               20.367
      Silago_bot_inst_4_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_multiplier                                      conf_mul_Beh_16_2_0_0                              1086              702.408
       Silago_bot_inst_4_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_multiplier/U_mul_h                             conf_mul_Beh_8_1_0_0                                287              164.803
        Silago_bot_inst_4_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_multiplier/U_mul_h/add_298                    conf_mul_Beh_8_1_0_DW01_add_0_DW01_add_30_0          13               18.304
        Silago_bot_inst_4_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_multiplier/U_mul_h/mult_223                   conf_mul_Beh_8_1_0_DW_mult_tc_4_0                    55               36.541
        Silago_bot_inst_4_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_multiplier/U_mul_h/mult_224                   conf_mul_Beh_8_1_0_DW_mult_tc_5_0                    38               21.965
        Silago_bot_inst_4_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_multiplier/U_mul_h/mult_225                   conf_mul_Beh_8_1_0_DW_mult_tc_6_0                    38               21.965
        Silago_bot_inst_4_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_multiplier/U_mul_h/mult_226                   conf_mul_Beh_8_1_0_DW_mult_tc_7_0                    38               22.231
       Silago_bot_inst_4_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_multiplier/U_mul_l                             conf_mul_Beh_9_1_0_0                                333              210.263
