    Hinst Name                                                                                                    Module Name                                      Inst Count           Total Area
    Silago_bot_inst_4_1/SILEGO_cell/swb/Mux_Generate0_0                                                           InputMux_16_5_84                                        215               92.918
    Silago_bot_inst_4_1/SILEGO_cell/swb/Mux_Generate0_1                                                           InputMux_16_5_83                                        215               92.918
    Silago_bot_inst_4_1/SILEGO_cell/swb/Mux_Generate0_2                                                           InputMux_16_5_82                                        209               91.853
    Silago_bot_inst_4_1/SILEGO_cell/swb/Mux_Generate0_3                                                           InputMux_16_5_81                                        219               93.517
    Silago_bot_inst_4_1/SILEGO_cell/swb/Mux_Generate0_4                                                           InputMux_16_5_80                                        218               93.583
    Silago_bot_inst_4_1/SILEGO_cell/swb/Mux_Generate0_5                                                           InputMux_16_5_79                                        216               92.984
    Silago_bot_inst_4_1/SILEGO_cell/swb/Mux_Generate1_0                                                           InputMux_16_5_78                                        213               92.518
    Silago_bot_inst_4_1/SILEGO_cell/swb/Mux_Generate1_1                                                           InputMux_16_5_77                                        213               92.518
    Silago_bot_inst_4_1/SILEGO_cell/swb/Mux_Generate1_2                                                           InputMux_16_5_76                                        215               92.851
    Silago_bot_inst_4_1/SILEGO_cell/swb/Mux_Generate1_3                                                           InputMux_16_5_75                                        223               94.116
    Silago_bot_inst_4_1/SILEGO_cell/swb/Mux_Generate1_4                                                           InputMux_16_5_74                                        214               92.718
    Silago_bot_inst_4_1/SILEGO_cell/swb/Mux_Generate1_5                                                           InputMux_16_5_73                                        214               92.652
  Silago_bot_inst_4_1/u_addres_assign                                                                             addr_assign_7                                            23               17.239
 Silago_bot_inst_5_1                                                                                              Silago_bot_2                                          39526            22588.201
  Silago_bot_inst_5_1/SILEGO_cell                                                                                 silego_5                                              39452            22503.404
   Silago_bot_inst_5_1/SILEGO_cell/MTRF_cell                                                                      MTRF_cell_5                                           36415            21131.402
    Silago_bot_inst_5_1/SILEGO_cell/MTRF_cell/dpu_gen                                                             DPU_5                                                 10355             6324.065
     Silago_bot_inst_5_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0                                                   NACU_0_0_1_5                                           6180             4082.191
      Silago_bot_inst_5_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_2s_compliment                                  twos_compl_16_5                                          33               22.364
       Silago_bot_inst_5_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_2s_compliment/add_103                         twos_compl_16_5_DW01_inc_0_DW01_inc_218                  16               16.707
      Silago_bot_inst_5_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_MAX_MIN                                        Maxmin_Unit_16_10                                       117               43.863
       Silago_bot_inst_5_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_MAX_MIN/r370                                  Maxmin_Unit_16_10_DW01_cmp6_0_DW01_cmp6_9                58               20.035
      Silago_bot_inst_5_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_adder                                    adder_nbits_32_2_10                                      41               56.842
       Silago_bot_inst_5_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_adder/U_add_0                           adder_nbits_32_2_10_DW01_add_3_DW01_add_163               9               12.247
       Silago_bot_inst_5_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_adder/U_add_1                           adder_nbits_32_2_10_DW01_add_2_DW01_add_162               8               12.780
       Silago_bot_inst_5_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_adder/U_add_2                           adder_nbits_32_2_10_DW01_add_1_DW01_add_161               8               12.780
       Silago_bot_inst_5_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_adder/U_add_3                           adder_nbits_32_2_10_DW01_add_0_DW01_add_160               8               12.780
      Silago_bot_inst_5_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_multiplier                               conf_mul_Beh_16_2_10                                   1033              692.091
       Silago_bot_inst_5_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_multiplier/U_mul_h                      conf_mul_Beh_8_1_10                                     269              166.400
        Silago_bot_inst_5_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_multiplier/U_mul_h/add_284             conf_mul_Beh_8_1_10_DW01_add_2_DW01_add_622              11               15.109
        Silago_bot_inst_5_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_multiplier/U_mul_h/add_298             conf_mul_Beh_8_1_10_DW01_add_0_DW01_add_166              13               18.304
        Silago_bot_inst_5_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_multiplier/U_mul_h/mult_223            conf_mul_Beh_8_1_10_DW_mult_tc_1_DW_mult_tc_262          53               35.210
        Silago_bot_inst_5_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_multiplier/U_mul_h/mult_224            conf_mul_Beh_8_1_10_DW_mult_tc_2_DW_mult_tc_296          43               24.228
        Silago_bot_inst_5_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_multiplier/U_mul_h/mult_225            conf_mul_Beh_8_1_10_DW_mult_tc_3_DW_mult_tc_297          43               24.228
        Silago_bot_inst_5_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_multiplier/U_mul_h/mult_226            conf_mul_Beh_8_1_10_DW_mult_tc_0_DW_mult_tc_246          36               21.299
       Silago_bot_inst_5_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_multiplier/U_mul_l                      conf_mul_Beh_9_1_10                                     321              203.873
        Silago_bot_inst_5_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_multiplier/U_mul_l/add_284             conf_mul_Beh_9_1_10_DW01_add_2_DW01_add_648              12               16.707
        Silago_bot_inst_5_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_multiplier/U_mul_l/add_298             conf_mul_Beh_9_1_10_DW01_add_0_DW01_add_168              15               21.499
        Silago_bot_inst_5_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_multiplier/U_mul_l/mult_223            conf_mul_Beh_9_1_10_DW_mult_tc_1_DW_mult_tc_349          53               35.210
        Silago_bot_inst_5_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_multiplier/U_mul_l/mult_224            conf_mul_Beh_9_1_10_DW_mult_tc_2_DW_mult_tc_380          54               31.416
        Silago_bot_inst_5_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_multiplier/U_mul_l/mult_225            conf_mul_Beh_9_1_10_DW_mult_tc_3_DW_mult_tc_381          54               31.416
        Silago_bot_inst_5_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_multiplier/U_mul_l/mult_226            conf_mul_Beh_9_1_10_DW_mult_tc_0_DW_mult_tc_348          53               35.210
       Silago_bot_inst_5_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_multiplier/add_284                      conf_mul_Beh_16_2_10_DW01_add_2_DW01_add_623             19               27.889
       Silago_bot_inst_5_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_multiplier/add_298                      conf_mul_Beh_16_2_10_DW01_add_0_DW01_add_164             25               37.473
       Silago_bot_inst_5_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_multiplier/mult_246                     conf_mul_Beh_16_2_10_DW_mult_tc_0_DW_mult_tc_298        132              100.705
       Silago_bot_inst_5_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_multiplier/mult_247                     conf_mul_Beh_16_2_10_DW_mult_tc_1_DW_mult_tc_299        132              100.705
      Silago_bot_inst_5_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider                                        divider_pipe_5                                         3723             2780.477
       Silago_bot_inst_5_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division                              divider_pipe_5_DW_div_pipe_0_DW_div_pipe_4             3618             2747.663
        Silago_bot_inst_5_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV                       divider_pipe_5_DW_div_6                                3618             2747.663
      Silago_bot_inst_5_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_saturation                                     Saturation_Unit_10                                       69               21.898
      Silago_bot_inst_5_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_squash                                         Squash_Unit_16_11_5                                     245               75.013
       Silago_bot_inst_5_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_squash/lut_input_gen                          Q_format_n_to_one_16_11_11_5                              0                0.000
       Silago_bot_inst_5_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_squash/offset_gen_i                           offset_gen_16_11_5                                       62               24.760
     Silago_bot_inst_5_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1                                                   NACU_0_0_0_5                                           1920             1122.401
      Silago_bot_inst_5_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_MAX_MIN                                        Maxmin_Unit_16_9                                        117               43.863
       Silago_bot_inst_5_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_MAX_MIN/r370                                  Maxmin_Unit_16_9_DW01_cmp6_0_DW01_cmp6_8                 58               20.035
