    Hinst Name                                                                                                           Module Name                                      Inst Count           Total Area
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_in_2_neg/add_103                                               twos_compl_16_39_DW01_inc_0_DW01_inc_267                 16               17.505
     Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_in_3_neg                                                        twos_compl_16_37                                         34               22.963
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_in_3_neg/add_103                                               twos_compl_16_37_DW01_inc_0_DW01_inc_265                 16               16.707
     Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_sat_n_round_inst_0                                              Sat_n_round_12                                          143               43.131
     Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_sat_n_round_inst_1                                              Sat_n_round_11                                          143               42.598
     Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_scaler                                                          scaler_6                                                809              538.071
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_scaler/mult_201                                                scaler_6_DW_mult_tc_2_DW_mult_tc_40                     119               92.585
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_scaler/mult_254                                                scaler_6_DW_mult_tc_3_DW_mult_tc_41                     119               92.585
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_scaler/r427                                                    scaler_6_DW_mult_tc_1_DW_mult_tc_20                     174              126.797
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_scaler/r428                                                    scaler_6_DW_mult_tc_4_DW_mult_tc_68                      61               42.998
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_scaler/r429                                                    scaler_6_DW_mult_tc_0_DW_mult_tc_4                      147               92.785
    Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top                                                                    register_file_top_6                                   11766             6725.422
     Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/AGU_Rd_0_instantiate                                              AGU_22                                                  505              340.654
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/AGU_Rd_0_instantiate/add_194                                     AGU_22_DW01_add_1_DW01_add_180                            7                8.719
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/AGU_Rd_0_instantiate/add_207                                     AGU_22_DW01_add_0_DW01_add_179                            7                8.719
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/AGU_Rd_0_instantiate/sub_209                                     AGU_22_DW01_sub_0_DW01_sub_52                            13                9.518
     Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/AGU_Rd_1_instantiate                                              AGU_21                                                  503              341.919
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/AGU_Rd_1_instantiate/add_194                                     AGU_21_DW01_add_1_DW01_add_178                            7                8.719
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/AGU_Rd_1_instantiate/add_207                                     AGU_21_DW01_add_0_DW01_add_177                            7                8.719
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/AGU_Rd_1_instantiate/sub_209                                     AGU_21_DW01_sub_0_DW01_sub_51                            13                9.518
     Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/AGU_Rd_Dimarch_instantiate                                        AGU_RFblock_11                                          402              254.060
     Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/AGU_Wr_0_instantiate                                              AGU_24                                                  502              336.195
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/AGU_Wr_0_instantiate/add_194                                     AGU_24_DW01_add_1_DW01_add_184                            7                8.719
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/AGU_Wr_0_instantiate/add_207                                     AGU_24_DW01_add_0_DW01_add_183                            7                8.719
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/AGU_Wr_0_instantiate/sub_209                                     AGU_24_DW01_sub_0_DW01_sub_54                            13                9.518
     Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/AGU_Wr_1_instantiate                                              AGU_23                                                  502              336.128
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/AGU_Wr_1_instantiate/add_194                                     AGU_23_DW01_add_1_DW01_add_182                            7                8.719
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/AGU_Wr_1_instantiate/add_207                                     AGU_23_DW01_add_0_DW01_add_181                            7                8.719
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/AGU_Wr_1_instantiate/sub_209                                     AGU_23_DW01_sub_0_DW01_sub_53                            13                9.518
     Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/AGU_Wr_Dimarch_instantiate                                        AGU_RFblock_12                                          402              254.060
     Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile                                                      register_file_6                                        7348             3986.345
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_0                                    register_row_384                                         49               35.277
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_1                                    register_row_383                                         49               35.277
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_10                                   register_row_374                                         49               35.277
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_11                                   register_row_373                                         49               35.277
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_12                                   register_row_372                                         49               35.277
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_13                                   register_row_371                                         49               35.277
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_14                                   register_row_370                                         49               35.277
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_15                                   register_row_369                                         49               35.277
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_16                                   register_row_368                                         49               35.277
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_17                                   register_row_367                                         49               35.277
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_18                                   register_row_366                                         49               35.277
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_19                                   register_row_365                                         49               35.277
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_2                                    register_row_382                                         49               35.277
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_20                                   register_row_364                                         49               35.277
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_21                                   register_row_363                                         49               35.277
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_22                                   register_row_362                                         49               35.277
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_23                                   register_row_361                                         49               35.277
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_24                                   register_row_360                                         49               35.277
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_25                                   register_row_359                                         49               35.277
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_26                                   register_row_358                                         49               35.277
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_27                                   register_row_357                                         49               35.277
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_28                                   register_row_356                                         49               35.277
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_29                                   register_row_355                                         49               35.277
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_3                                    register_row_381                                         49               35.277
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_30                                   register_row_354                                         49               35.277
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_31                                   register_row_353                                         49               35.277
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_32                                   register_row_352                                         49               35.277
